Timestamp,FPS,Status,Score,LockTime,ObjLabel,ObjConf,ObjDist,ObjDirX,ObjDirY,BBox_X1,BBox_Y1,BBox_X2,BBox_Y2
19:54:57,52.08,UNLOCKED,0,0.00,FixedWing,0.71,412.04,410,41,913,340,1188,462
19:54:57,1.98,UNLOCKED,0,0.00,FixedWing,0.73,409.16,407,42,909,340,1186,464
19:54:57,20.19,UNLOCKED,0,0.00,FixedWing,0.75,407.17,405,42,906,340,1185,464
19:54:57,20.00,UNLOCKED,0,0.00,FixedWing,0.76,406.08,404,41,905,339,1183,463
19:54:57,22.54,UNLOCKED,0,0.00,FixedWing,0.74,407.07,405,41,904,338,1186,464
19:54:57,22.85,UNLOCKED,0,0.00,FixedWing,0.75,407.07,405,41,904,338,1186,465
19:54:57,21.38,UNLOCKED,0,0.00,FixedWing,0.74,405.08,403,41,904,338,1183,464
19:54:57,21.71,UNLOCKED,0,0.00,FixedWing,0.70,401.20,399,42,904,341,1175,464
19:54:57,23.22,UNLOCKED,0,0.00,FixedWing,0.64,400.11,398,41,903,341,1173,462
19:54:57,20.65,UNLOCKED,0,0.00,FixedWing,0.68,406.08,404,41,905,339,1183,464
19:54:57,21.93,UNLOCKED,0,0.00,FixedWing,0.67,406.28,404,43,907,341,1182,465
19:54:57,22.98,UNLOCKED,0,0.00,FixedWing,0.66,404.19,402,42,910,343,1175,462
19:54:57,23.49,UNLOCKED,0,0.00,FixedWing,0.67,400.11,398,41,905,342,1172,461
19:54:57,23.43,UNLOCKED,0,0.00,FixedWing,0.66,393.14,391,41,899,343,1164,460
19:54:57,22.35,UNLOCKED,0,0.00,FixedWing,0.65,391.15,389,41,897,344,1162,459
19:54:57,23.14,UNLOCKED,0,0.00,FixedWing,0.65,393.04,391,40,894,341,1168,460
19:54:57,22.96,UNLOCKED,0,0.00,FixedWing,0.66,384.09,382,40,886,342,1159,459
19:54:58,23.73,UNLOCKED,0,0.00,FixedWing,0.67,384.88,383,38,884,340,1162,457
19:54:58,23.43,UNLOCKED,0,0.00,FixedWing,0.68,384.98,383,39,879,339,1168,460
19:54:58,23.47,UNLOCKED,0,0.00,FixedWing,0.70,381.00,379,39,871,338,1168,461
19:54:58,23.31,UNLOCKED,0,0.00,FixedWing,0.69,392.84,391,38,886,338,1176,459
19:54:58,23.37,UNLOCKED,0,0.00,FixedWing,0.74,399.81,398,38,892,337,1185,460
19:54:58,23.06,UNLOCKED,0,0.00,FixedWing,0.74,402.00,400,40,894,338,1187,462
19:54:58,23.39,UNLOCKED,0,0.00,FixedWing,0.75,403.09,401,41,894,338,1189,464
19:54:58,21.95,UNLOCKED,0,0.00,FixedWing,0.74,403.09,401,41,893,337,1189,465
