Timestamp,FPS,Status,Score,LockTime,ObjLabel,ObjConf,ObjDist,ObjDirX,ObjDirY,BBox_X1,BBox_Y1,BBox_X2,BBox_Y2
20:50:20,52.23,UNLOCKED,0,0.00,FixedWing,0.20,304.96,-161,259,124,519,835,720
20:50:20,0.62,UNLOCKED,0,0.00,FixedWing,0.18,359.55,-243,265,209,530,586,720
20:50:20,14.50,UNLOCKED,0,0.00,FixedWing,0.23,316.46,-176,263,322,527,607,720
20:50:20,13.65,UNLOCKED,0,0.00,FixedWing,0.19,292.93,-129,263,318,531,705,715
20:50:21,5.23,UNLOCKED,0,0.00,FixedWing,0.20,254.13,-8,254,6,509,1258,720
20:50:21,4.43,UNLOCKED,0,0.00,FixedWing,0.30,348.83,-228,264,261,529,563,720
20:50:21,13.90,UNLOCKED,0,0.00,FixedWing,0.30,351.75,-238,259,243,526,562,713
20:50:21,17.22,UNLOCKED,0,0.00,FixedWing,0.30,362.90,-249,264,219,529,563,719
20:50:21,17.13,UNLOCKED,0,0.00,FixedWing,0.38,359.49,-244,264,231,536,561,712
20:50:21,15.18,UNLOCKED,0,0.00,FixedWing,0.42,359.28,-249,259,223,527,559,712
20:50:21,17.09,UNLOCKED,0,0.00,FixedWing,0.42,364.19,-254,261,213,536,560,707
20:50:21,6.73,UNLOCKED,0,0.00,FixedWing,0.25,372.01,-258,268,202,536,563,720
20:50:21,6.77,UNLOCKED,0,0.00,FixedWing,0.23,371.26,-266,259,189,523,560,716
20:50:21,13.82,UNLOCKED,0,0.00,FixedWing,0.25,369.50,-249,273,213,546,569,720
20:50:21,11.71,UNLOCKED,0,0.00,FixedWing,0.25,370.11,-251,272,212,545,567,720
20:50:21,14.78,UNLOCKED,0,0.00,FixedWing,0.20,307.88,-174,254,144,526,789,702
20:50:22,13.92,UNLOCKED,0,0.00,FixedWing,0.28,333.74,-208,261,33,526,832,716
20:50:22,15.04,UNLOCKED,0,0.00,FixedWing,0.23,319.83,-182,263,114,526,803,720
20:50:22,14.71,UNLOCKED,0,0.00,FixedWing,0.17,320.04,-188,259,124,518,781,720
20:50:22,6.05,UNLOCKED,0,0.00,FixedWing,0.40,322.41,-192,259,74,519,822,720
20:50:22,3.15,UNLOCKED,0,0.00,FixedWing,0.20,332.42,-202,264,318,557,558,691
20:50:22,8.38,UNLOCKED,0,0.00,FixedWing,0.27,328.22,-215,248,60,514,791,702
20:50:22,11.47,UNLOCKED,0,0.00,FixedWing,0.21,327.37,-188,268,332,552,573,705
20:50:22,15.95,UNLOCKED,0,0.00,FixedWing,0.25,330.97,-190,271,332,559,569,704
20:50:22,15.76,UNLOCKED,0,0.00,,,,,,,,,
20:50:23,16.96,UNLOCKED,0,0.00,FixedWing,0.24,328.02,-200,260,28,530,852,710
20:50:23,15.25,UNLOCKED,0,0.00,FixedWing,0.15,332.60,-201,265,321,556,557,694
20:50:23,5.83,LOCKED,0,0.17,FixedWing,0.18,107.04,3,107,31,378,1255,556
20:50:23,3.48,UNLOCKED,0,0.00,FixedWing,0.33,304.77,-154,263,333,550,640,697
20:50:23,7.11,UNLOCKED,0,0.00,FixedWing,0.26,311.01,-166,263,326,543,622,703
20:50:23,17.34,UNLOCKED,0,0.00,FixedWing,0.21,328.64,-193,266,324,550,571,702
20:50:23,16.75,UNLOCKED,0,0.00,FixedWing,0.22,320.66,-182,264,3,531,914,717
20:50:23,17.72,UNLOCKED,0,0.00,FixedWing,0.27,297.41,-131,267,187,534,831,720
20:50:23,17.17,UNLOCKED,0,0.00,FixedWing,0.16,312.92,-168,264,154,529,790,720
20:50:23,15.13,UNLOCKED,0,0.00,FixedWing,0.20,355.44,-238,264,14,528,790,720
20:50:24,17.39,UNLOCKED,0,0.00,FixedWing,0.20,327.87,-186,270,107,541,802,720
