Timestamp,FPS,Status,Score,LockTime,ObjLabel,ObjConf,ObjDist,ObjDirX,ObjDirY,BBox_X1,BBox_Y1,BBox_X2,BBox_Y2
09:59:21,51.00,UNLOCKED,0,0.00,,,,,,,,,
09:59:21,1.59,UNLOCKED,0,0.00,,,,,,,,,
09:59:21,13.35,UNLOCKED,0,0.00,,,,,,,,,
09:59:21,15.19,UNLOCKED,0,0.00,,,,,,,,,
09:59:21,16.10,UNLOCKED,0,0.00,,,,,,,,,
09:59:21,15.34,UNLOCKED,0,0.00,,,,,,,,,
09:59:21,15.31,UNLOCKED,0,0.00,,,,,,,,,
09:59:21,15.66,UNLOCKED,0,0.00,,,,,,,,,
09:59:21,15.01,UNLOCKED,0,0.00,,,,,,,,,
09:59:21,15.60,UNLOCKED,0,0.00,,,,,,,,,
09:59:21,15.06,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,15.44,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,16.12,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,14.79,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,13.93,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,15.03,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,15.90,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,15.36,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,15.55,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,15.80,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,15.61,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,15.78,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,15.42,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,15.41,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,15.32,UNLOCKED,0,0.00,,,,,,,,,
09:59:22,14.59,UNLOCKED,0,0.00,,,,,,,,,
09:59:23,13.78,UNLOCKED,0,0.00,,,,,,,,,
09:59:23,15.72,UNLOCKED,0,0.00,,,,,,,,,
09:59:23,15.43,UNLOCKED,0,0.00,,,,,,,,,
09:59:23,15.27,UNLOCKED,0,0.00,,,,,,,,,
09:59:23,15.87,UNLOCKED,0,0.00,,,,,,,,,
09:59:23,16.17,UNLOCKED,0,0.00,,,,,,,,,
09:59:23,15.45,UNLOCKED,0,0.00,,,,,,,,,
09:59:23,15.59,UNLOCKED,0,0.00,,,,,,,,,
09:59:23,15.77,UNLOCKED,0,0.00,,,,,,,,,
09:59:23,15.61,UNLOCKED,0,0.00,,,,,,,,,
09:59:23,15.76,UNLOCKED,0,0.00,,,,,,,,,
09:59:23,14.50,UNLOCKED,0,0.00,,,,,,,,,
