Timestamp,FPS,Status,Score,LockTime,ObjLabel,ObjConf,ObjDist,ObjDirX,ObjDirY,BBox_X1,BBox_Y1,BBox_X2,BBox_Y2
08:36:34,59.12,LOCKED,0,0.02,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,1.34,LOCKED,0,0.76,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,25.11,LOCKED,0,0.80,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,18.34,LOCKED,0,0.86,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,27.65,LOCKED,0,0.89,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,22.04,LOCKED,0,0.94,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,30.02,LOCKED,0,0.97,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,22.65,LOCKED,0,1.02,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,32.00,LOCKED,0,1.05,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,23.06,LOCKED,0,1.09,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,26.31,LOCKED,0,1.13,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,23.07,LOCKED,0,1.17,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,23.10,LOCKED,0,1.22,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,23.53,LOCKED,0,1.26,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,24.48,LOCKED,0,1.30,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,23.54,LOCKED,0,1.34,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,23.28,LOCKED,0,1.38,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,23.33,LOCKED,0,1.43,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,24.03,LOCKED,0,1.47,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:34,23.66,LOCKED,0,1.51,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:35,23.68,LOCKED,0,1.55,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:35,23.31,LOCKED,0,1.60,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:35,24.30,LOCKED,0,1.64,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:35,24.20,LOCKED,0,1.68,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:35,23.72,LOCKED,0,1.72,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:35,23.73,LOCKED,0,1.76,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:35,23.98,LOCKED,0,1.80,FixedWing,0.43,44.00,0,-44,313,32,967,601
08:36:35,23.18,LOCKED,0,1.85,FixedWing,0.44,48.37,6,-48,325,31,968,594
08:36:35,24.69,LOCKED,0,1.89,FixedWing,0.39,48.04,2,-48,322,29,963,596
08:36:35,24.02,LOCKED,0,1.93,FixedWing,0.41,64.01,1,-64,328,26,954,566
08:36:35,23.58,LOCKED,0,1.97,FixedWing,0.34,64.01,1,-64,332,27,951,565
08:36:35,23.71,UNLOCKED,0,0.00,FixedWing,0.23,498.68,-498,-26,83,295,202,373
08:36:35,23.65,UNLOCKED,0,0.00,FixedWing,0.17,498.68,-498,-26,80,294,204,374
08:36:35,23.42,UNLOCKED,0,0.00,,,,,,,,,
08:36:35,24.31,LOCKED,0,0.04,FixedWing,0.17,143.09,143,-5,358,83,1209,628
08:36:35,23.31,UNLOCKED,0,0.00,FixedWing,0.16,155.26,155,-9,381,77,1210,626
