Timestamp,FPS,Status,Score,LockTime,ObjLabel,ObjConf,ObjDist,ObjDirX,ObjDirY,BBox_X1,BBox_Y1,BBox_X2,BBox_Y2
21:25:06,56.70,UNLOCKED,0,0.00,FixedWing,0.63,373.65,373,22,881,315,1146,449
21:25:06,1.78,UNLOCKED,0,0.00,FixedWing,0.60,375.48,375,19,886,314,1144,444
21:25:06,18.48,UNLOCKED,0,0.00,FixedWing,0.57,374.39,374,17,887,313,1142,442
21:25:06,16.95,UNLOCKED,0,0.00,FixedWing,0.59,363.50,363,19,870,312,1137,446
21:25:06,32.15,UNLOCKED,0,0.00,FixedWing,0.58,363.50,363,19,867,311,1140,448
21:25:06,22.97,UNLOCKED,0,0.00,FixedWing,0.60,357.51,357,19,858,309,1136,449
21:25:06,23.63,UNLOCKED,0,0.00,FixedWing,0.57,356.45,356,18,861,311,1132,446
21:25:06,23.72,UNLOCKED,0,0.00,FixedWing,0.56,347.47,347,18,850,310,1125,446
21:25:06,23.68,UNLOCKED,0,0.00,FixedWing,0.57,351.57,351,20,851,311,1131,450
21:25:06,23.83,UNLOCKED,0,0.00,FixedWing,0.52,347.63,347,21,844,311,1131,452
21:25:06,24.00,UNLOCKED,0,0.00,FixedWing,0.39,349.63,349,21,843,309,1135,453
21:25:07,23.93,UNLOCKED,0,0.00,FixedWing,0.46,343.53,343,19,840,309,1126,449
21:25:07,23.64,UNLOCKED,0,0.00,FixedWing,0.50,336.43,336,17,837,309,1116,445
21:25:07,24.13,UNLOCKED,0,0.00,FixedWing,0.51,334.38,334,16,836,309,1113,443
21:25:07,20.45,UNLOCKED,0,0.00,FixedWing,0.51,338.33,338,15,840,309,1117,442
21:25:07,23.25,UNLOCKED,0,0.00,FixedWing,0.51,340.42,340,17,842,311,1118,443
21:25:07,24.50,UNLOCKED,0,0.00,FixedWing,0.54,341.59,341,20,842,314,1120,447
21:25:07,20.59,UNLOCKED,0,0.00,FixedWing,0.52,339.65,339,21,838,314,1120,449
21:25:07,23.14,UNLOCKED,0,0.00,FixedWing,0.51,336.54,336,19,839,314,1114,445
21:25:07,24.12,UNLOCKED,0,0.00,FixedWing,0.50,337.43,337,17,839,312,1115,443
21:25:07,24.36,UNLOCKED,0,0.00,FixedWing,0.52,344.42,344,17,847,312,1122,443
21:25:07,23.71,UNLOCKED,0,0.00,FixedWing,0.49,350.41,350,17,858,314,1123,441
21:25:07,23.79,UNLOCKED,0,0.00,FixedWing,0.52,354.41,354,17,861,313,1127,442
21:25:07,24.07,UNLOCKED,0,0.00,FixedWing,0.53,354.41,354,17,864,313,1125,441
21:25:07,24.67,UNLOCKED,0,0.00,FixedWing,0.50,353.46,353,18,863,314,1123,442
21:25:07,24.78,UNLOCKED,0,0.00,FixedWing,0.55,355.51,355,19,862,314,1128,445
21:25:07,21.98,UNLOCKED,0,0.00,FixedWing,0.54,357.51,357,19,865,313,1130,445
21:25:07,24.28,UNLOCKED,0,0.00,FixedWing,0.52,361.35,361,16,870,311,1133,442
21:25:07,23.76,UNLOCKED,0,0.00,FixedWing,0.56,364.44,364,18,871,312,1137,444
21:25:07,22.44,UNLOCKED,0,0.00,FixedWing,0.52,362.31,362,15,873,311,1132,439
21:25:07,22.04,UNLOCKED,0,0.00,FixedWing,0.52,352.32,352,15,868,314,1117,436
21:25:07,23.48,UNLOCKED,0,0.00,FixedWing,0.58,350.32,350,15,865,313,1116,438
21:25:07,23.86,UNLOCKED,0,0.00,FixedWing,0.59,353.57,353,20,866,317,1120,443
21:25:07,23.15,UNLOCKED,0,0.00,FixedWing,0.56,350.63,350,21,861,317,1119,445
21:25:07,22.50,UNLOCKED,0,0.00,FixedWing,0.54,342.77,342,23,851,318,1114,449
21:25:08,22.64,UNLOCKED,0,0.00,FixedWing,0.60,345.77,345,23,855,318,1116,448
21:25:08,19.95,UNLOCKED,0,0.00,FixedWing,0.57,352.63,352,21,863,317,1122,446
21:25:08,22.62,UNLOCKED,0,0.00,FixedWing,0.49,353.96,353,26,868,323,1119,449
21:25:08,23.37,UNLOCKED,0,0.00,FixedWing,0.57,354.11,353,28,866,324,1121,452
21:25:08,23.32,UNLOCKED,0,0.00,FixedWing,0.57,351.75,351,23,866,320,1116,446
21:25:08,23.95,UNLOCKED,0,0.00,FixedWing,0.45,349.69,349,22,866,320,1112,444
21:25:08,24.32,UNLOCKED,0,0.00,FixedWing,0.45,350.63,350,21,867,319,1114,444
21:25:08,24.31,UNLOCKED,0,0.00,FixedWing,0.57,352.63,352,21,873,321,1111,442
21:25:08,24.03,UNLOCKED,0,0.00,FixedWing,0.54,353.68,353,22,877,323,1109,442
21:25:08,24.76,UNLOCKED,0,0.00,FixedWing,0.56,356.81,356,24,877,323,1115,445
21:25:08,24.39,UNLOCKED,0,0.00,FixedWing,0.57,356.88,356,25,875,323,1118,448
21:25:08,24.18,UNLOCKED,0,0.00,FixedWing,0.54,356.81,356,24,875,322,1117,447
21:25:08,24.34,UNLOCKED,0,0.00,FixedWing,0.58,354.68,354,22,870,318,1118,446
21:25:08,23.57,UNLOCKED,0,0.00,FixedWing,0.56,356.56,356,20,873,316,1120,444
21:25:08,25.21,UNLOCKED,0,0.00,FixedWing,0.58,358.56,358,20,876,317,1120,444
21:25:08,24.30,UNLOCKED,0,0.00,FixedWing,0.60,359.50,359,19,881,318,1117,441
21:25:08,25.01,UNLOCKED,0,0.00,FixedWing,0.57,359.50,359,19,884,319,1114,439
21:25:08,24.62,UNLOCKED,0,0.00,FixedWing,0.60,358.50,358,19,884,319,1113,439
21:25:08,24.81,UNLOCKED,0,0.00,FixedWing,0.60,356.45,356,18,881,319,1111,438
21:25:08,24.69,UNLOCKED,0,0.00,FixedWing,0.60,353.46,353,18,876,318,1111,439
21:25:08,24.59,UNLOCKED,0,0.00,FixedWing,0.58,350.37,350,16,872,315,1109,438
21:25:08,24.62,UNLOCKED,0,0.00,FixedWing,0.63,350.37,350,16,871,314,1110,438
21:25:08,24.00,UNLOCKED,0,0.00,FixedWing,0.68,352.28,352,14,872,312,1113,436
21:25:08,23.90,UNLOCKED,0,0.00,FixedWing,0.66,351.24,351,13,871,311,1111,435
21:25:09,24.30,UNLOCKED,0,0.00,FixedWing,0.64,350.21,350,12,871,311,1109,434
21:25:09,23.53,UNLOCKED,0,0.00,FixedWing,0.64,351.28,351,14,873,314,1109,434
21:25:09,24.27,UNLOCKED,0,0.00,FixedWing,0.55,351.28,351,14,874,314,1108,434
21:25:09,24.18,UNLOCKED,0,0.00,FixedWing,0.64,352.28,352,14,876,315,1109,433
21:25:09,24.40,UNLOCKED,0,0.00,FixedWing,0.62,352.20,352,12,876,313,1108,431
21:25:09,24.49,UNLOCKED,0,0.00,FixedWing,0.64,352.17,352,11,876,313,1108,430
21:25:09,23.83,UNLOCKED,0,0.00,FixedWing,0.60,351.17,351,11,875,312,1107,430
21:25:09,24.41,UNLOCKED,0,0.00,FixedWing,0.63,348.12,348,9,872,311,1104,428
21:25:09,23.88,UNLOCKED,0,0.00,FixedWing,0.58,344.07,344,7,868,308,1100,426
21:25:09,24.24,UNLOCKED,0,0.00,FixedWing,0.64,343.05,343,6,865,307,1101,425
21:25:09,24.15,UNLOCKED,0,0.00,FixedWing,0.65,343.04,343,5,865,306,1101,424
21:25:09,24.64,UNLOCKED,0,0.00,FixedWing,0.61,343.01,343,2,867,304,1100,421
21:25:09,23.75,UNLOCKED,0,0.00,FixedWing,0.67,336.00,336,-1,860,301,1093,417
21:25:09,24.79,UNLOCKED,0,0.00,FixedWing,0.64,340.01,340,-3,862,299,1099,416
21:25:09,23.61,UNLOCKED,0,0.00,FixedWing,0.64,341.04,341,-5,858,295,1104,416
21:25:09,24.48,UNLOCKED,0,0.00,FixedWing,0.59,340.07,340,-7,860,294,1100,412
21:25:09,23.86,UNLOCKED,0,0.00,FixedWing,0.60,341.04,341,-5,860,296,1103,415
21:25:09,24.54,UNLOCKED,0,0.00,FixedWing,0.57,340.12,340,-9,860,292,1101,410
21:25:09,24.84,UNLOCKED,0,0.00,FixedWing,0.57,338.25,338,-13,855,286,1102,408
21:25:09,24.60,UNLOCKED,0,0.00,FixedWing,0.60,335.38,335,-16,854,284,1097,404
21:25:09,24.53,UNLOCKED,0,0.00,FixedWing,0.57,336.59,336,-20,859,283,1094,398
21:25:09,23.85,UNLOCKED,0,0.00,FixedWing,0.53,338.72,338,-22,863,282,1093,395
21:25:09,22.55,UNLOCKED,0,0.00,FixedWing,0.62,336.93,336,-25,863,280,1089,391
21:25:09,24.22,UNLOCKED,0,0.00,FixedWing,0.66,331.27,330,-29,867,282,1074,381
21:25:10,23.94,UNLOCKED,0,0.00,FixedWing,0.60,336.52,335,-32,867,277,1083,379
21:25:10,24.01,UNLOCKED,0,0.00,FixedWing,0.61,336.15,334,-38,861,269,1088,375
21:25:10,22.83,UNLOCKED,0,0.00,FixedWing,0.56,334.90,332,-44,854,262,1090,371
21:25:10,24.58,UNLOCKED,0,0.00,FixedWing,0.55,332.20,329,-46,853,261,1086,367
21:25:10,24.33,UNLOCKED,0,0.00,FixedWing,0.51,334.76,331,-50,853,257,1089,363
21:25:10,24.02,UNLOCKED,0,0.00,FixedWing,0.58,334.39,330,-54,850,252,1090,361
21:25:10,24.55,UNLOCKED,0,0.00,FixedWing,0.54,331.76,327,-56,845,249,1089,360
21:25:10,24.95,UNLOCKED,0,0.00,FixedWing,0.55,329.15,324,-58,841,246,1088,358
21:25:10,24.06,UNLOCKED,0,0.00,FixedWing,0.57,329.69,324,-61,840,243,1088,356
21:25:10,24.39,UNLOCKED,0,0.00,FixedWing,0.60,331.83,325,-67,836,235,1094,351
21:25:10,23.28,UNLOCKED,0,0.00,FixedWing,0.63,332.66,325,-71,834,230,1096,348
21:25:10,24.65,UNLOCKED,0,0.00,FixedWing,0.49,337.98,330,-73,840,229,1100,345
21:25:10,24.81,UNLOCKED,0,0.00,FixedWing,0.45,335.20,326,-78,832,222,1100,342
21:25:10,24.43,UNLOCKED,0,0.00,FixedWing,0.43,328.15,318,-81,825,219,1091,339
21:25:10,24.02,UNLOCKED,0,0.00,FixedWing,0.45,325.83,314,-87,821,213,1087,333
21:25:10,23.58,UNLOCKED,0,0.00,FixedWing,0.18,341.09,329,-90,835,210,1103,330
21:25:10,23.84,UNLOCKED,0,0.00,FixedWing,0.51,517.72,-515,53,76,382,175,444
21:25:10,23.61,UNLOCKED,0,0.00,FixedWing,0.21,337.77,325,-92,839,214,1092,322
21:25:10,23.06,UNLOCKED,0,0.00,FixedWing,0.30,293.16,277,-96,816,220,1019,309
21:25:10,23.26,UNLOCKED,0,0.00,FixedWing,0.29,513.29,-510,58,84,391,176,445
21:25:10,23.55,UNLOCKED,0,0.00,FixedWing,0.19,382.28,367,-107,794,199,1220,307
21:25:10,23.16,UNLOCKED,0,0.00,FixedWing,0.23,342.20,323,-113,819,189,1108,306
21:25:10,22.06,UNLOCKED,0,0.00,FixedWing,0.15,298.41,277,-111,742,190,1093,308
21:25:11,23.30,UNLOCKED,0,0.00,FixedWing,0.34,333.46,313,-115,805,190,1102,301
21:25:11,20.38,UNLOCKED,0,0.00,FixedWing,0.24,353.62,333,-119,840,186,1107,296
21:25:11,23.19,UNLOCKED,0,0.00,FixedWing,0.34,340.47,319,-119,828,185,1090,298
21:25:11,23.58,UNLOCKED,0,0.00,FixedWing,0.34,350.55,329,-121,851,184,1088,295
21:25:11,24.75,UNLOCKED,0,0.00,FixedWing,0.51,337.04,313,-125,826,179,1080,292
21:25:11,24.33,UNLOCKED,0,0.00,FixedWing,0.64,333.33,309,-125,819,177,1080,293
21:25:11,23.22,UNLOCKED,0,0.00,FixedWing,0.62,331.69,306,-128,815,175,1077,290
21:25:11,23.28,UNLOCKED,0,0.00,FixedWing,0.62,331.55,305,-130,811,171,1079,289
21:25:11,23.42,UNLOCKED,0,0.00,FixedWing,0.69,334.18,307,-132,811,168,1083,288
21:25:11,24.02,UNLOCKED,0,0.00,FixedWing,0.67,333.54,305,-135,808,165,1083,286
21:25:11,23.91,UNLOCKED,0,0.00,FixedWing,0.69,334.27,304,-139,806,160,1083,283
21:25:11,24.17,UNLOCKED,0,0.00,FixedWing,0.67,335.05,303,-143,803,155,1083,280
21:25:11,24.12,UNLOCKED,0,0.00,FixedWing,0.68,336.34,303,-146,805,153,1082,276
21:25:11,23.25,UNLOCKED,0,0.00,FixedWing,0.67,336.76,302,-149,803,149,1082,274
21:25:11,24.25,UNLOCKED,0,0.00,FixedWing,0.67,336.75,301,-151,799,144,1084,274
21:25:11,24.12,UNLOCKED,0,0.00,FixedWing,0.68,333.66,296,-154,800,145,1072,268
