Timestamp,FPS,Status,Score,LockTime,ObjLabel,ObjConf,ObjDist,ObjDirX,ObjDirY,BBox_X1,BBox_Y1,BBox_X2,BBox_Y2
19:51:27,51.16,UNLOCKED,0,0.00,FixedWing,0.72,444.49,442,47,945,344,1220,470
19:51:27,2.16,UNLOCKED,0,0.00,FixedWing,0.73,442.40,440,46,942,343,1219,469
19:51:27,23.44,UNLOCKED,0,0.00,FixedWing,0.73,441.30,439,45,940,342,1219,469
19:51:27,21.76,UNLOCKED,0,0.00,FixedWing,0.75,442.30,440,45,941,342,1219,469
19:51:27,21.82,UNLOCKED,0,0.00,FixedWing,0.73,442.19,440,44,942,342,1219,467
19:51:27,16.21,UNLOCKED,0,0.00,FixedWing,0.74,442.19,440,44,943,342,1218,467
19:51:27,21.12,UNLOCKED,0,0.00,FixedWing,0.72,442.19,440,44,942,341,1218,467
19:51:28,20.78,UNLOCKED,0,0.00,FixedWing,0.75,440.20,438,44,940,341,1217,468
19:51:28,22.76,UNLOCKED,0,0.00,FixedWing,0.76,439.31,437,45,940,342,1215,468
19:51:28,23.31,UNLOCKED,0,0.00,FixedWing,0.76,439.31,437,45,939,342,1215,468
19:51:28,22.05,UNLOCKED,0,0.00,FixedWing,0.77,437.32,435,45,937,342,1214,469
19:51:28,22.47,UNLOCKED,0,0.00,FixedWing,0.78,437.43,435,46,937,342,1214,470
19:51:28,23.33,UNLOCKED,0,0.00,FixedWing,0.80,436.54,434,47,938,345,1210,470
19:51:28,21.82,UNLOCKED,0,0.00,FixedWing,0.79,435.65,433,48,940,346,1207,470
19:51:28,22.99,UNLOCKED,0,0.00,FixedWing,0.78,435.54,433,47,940,346,1207,469
19:51:28,23.46,UNLOCKED,0,0.00,FixedWing,0.76,435.54,433,47,940,346,1207,468
19:51:28,22.85,UNLOCKED,0,0.00,FixedWing,0.77,435.54,433,47,939,345,1208,469
19:51:28,23.97,UNLOCKED,0,0.00,FixedWing,0.77,435.44,433,46,939,345,1207,468
19:51:28,23.24,UNLOCKED,0,0.00,FixedWing,0.75,435.44,433,46,940,345,1207,468
19:51:28,23.24,UNLOCKED,0,0.00,FixedWing,0.75,436.33,434,45,940,344,1209,467
19:51:28,23.13,UNLOCKED,0,0.00,FixedWing,0.76,437.43,435,46,940,344,1210,468
19:51:28,23.61,UNLOCKED,0,0.00,FixedWing,0.76,438.42,436,46,942,345,1210,467
19:51:28,22.47,UNLOCKED,0,0.00,FixedWing,0.76,439.31,437,45,940,343,1214,468
19:51:28,23.44,UNLOCKED,0,0.00,FixedWing,0.76,439.21,437,44,939,341,1216,468
19:51:28,23.24,UNLOCKED,0,0.00,FixedWing,0.77,439.11,437,43,940,340,1215,467
19:51:28,21.84,UNLOCKED,0,0.00,FixedWing,0.76,439.01,437,42,939,339,1215,466
19:51:28,22.05,UNLOCKED,0,0.00,FixedWing,0.77,439.11,437,43,940,341,1214,466
19:51:28,23.21,UNLOCKED,0,0.00,FixedWing,0.75,441.30,439,45,942,342,1216,468
19:51:28,22.17,UNLOCKED,0,0.00,FixedWing,0.75,441.30,439,45,942,343,1216,468
19:51:29,22.98,UNLOCKED,0,0.00,FixedWing,0.77,440.31,438,45,942,343,1215,468
19:51:29,21.95,UNLOCKED,0,0.00,FixedWing,0.75,440.31,438,45,941,343,1215,468
19:51:29,22.62,UNLOCKED,0,0.00,FixedWing,0.74,439.21,437,44,940,342,1215,467
19:51:29,23.22,UNLOCKED,0,0.00,FixedWing,0.75,440.31,438,45,943,344,1214,467
19:51:29,23.94,UNLOCKED,0,0.00,FixedWing,0.77,439.41,437,46,940,344,1215,468
19:51:29,22.97,UNLOCKED,0,0.00,FixedWing,0.77,440.41,438,46,940,344,1216,468
19:51:29,23.47,UNLOCKED,0,0.00,FixedWing,0.75,438.42,436,46,938,344,1214,468
19:51:29,23.43,UNLOCKED,0,0.00,FixedWing,0.75,438.32,436,45,938,343,1214,467
19:51:29,23.08,UNLOCKED,0,0.00,FixedWing,0.76,438.21,436,44,939,343,1213,466
19:51:29,23.62,UNLOCKED,0,0.00,FixedWing,0.76,437.22,435,44,939,343,1212,465
19:51:29,23.35,UNLOCKED,0,0.00,FixedWing,0.76,438.21,436,44,939,343,1213,465
19:51:29,23.01,UNLOCKED,0,0.00,FixedWing,0.77,439.11,437,43,938,341,1216,465
19:51:29,23.47,UNLOCKED,0,0.00,FixedWing,0.78,439.21,437,44,938,342,1216,466
19:51:29,24.04,UNLOCKED,0,0.00,FixedWing,0.79,439.11,437,43,938,341,1216,466
19:51:29,23.03,UNLOCKED,0,0.00,FixedWing,0.79,440.20,438,44,939,341,1217,467
19:51:29,23.64,UNLOCKED,0,0.00,FixedWing,0.79,439.11,437,43,939,341,1215,466
19:51:29,22.86,UNLOCKED,0,0.00,FixedWing,0.79,439.11,437,43,940,341,1215,466
19:51:29,21.82,UNLOCKED,0,0.00,FixedWing,0.79,439.11,437,43,939,341,1215,466
19:51:29,20.33,UNLOCKED,0,0.00,FixedWing,0.78,438.12,436,43,937,340,1216,467
19:51:29,22.33,UNLOCKED,0,0.00,FixedWing,0.79,439.11,437,43,939,340,1215,467
19:51:29,21.93,UNLOCKED,0,0.00,FixedWing,0.79,438.21,436,44,940,342,1213,466
19:51:29,22.14,UNLOCKED,0,0.00,FixedWing,0.78,439.11,437,43,940,341,1214,466
19:51:29,22.57,UNLOCKED,0,0.00,FixedWing,0.79,439.11,437,43,939,340,1216,467
19:51:30,23.69,UNLOCKED,0,0.00,FixedWing,0.78,439.11,437,43,939,339,1216,467
19:51:30,23.48,UNLOCKED,0,0.00,FixedWing,0.80,438.12,436,43,939,340,1214,466
19:51:30,23.30,UNLOCKED,0,0.00,FixedWing,0.79,438.12,436,43,939,340,1214,467
19:51:30,23.28,UNLOCKED,0,0.00,FixedWing,0.78,438.12,436,43,938,339,1215,467
19:51:30,23.82,UNLOCKED,0,0.00,FixedWing,0.78,438.12,436,43,938,339,1215,468
19:51:30,23.32,UNLOCKED,0,0.00,FixedWing,0.79,438.12,436,43,939,339,1214,468
19:51:30,23.35,UNLOCKED,0,0.00,FixedWing,0.79,438.21,436,44,939,340,1213,468
19:51:30,23.62,UNLOCKED,0,0.00,FixedWing,0.78,438.12,436,43,940,340,1213,467
19:51:30,23.70,UNLOCKED,0,0.00,FixedWing,0.77,439.11,437,43,941,340,1214,467
19:51:30,23.89,UNLOCKED,0,0.00,FixedWing,0.74,439.11,437,43,940,340,1214,467
19:51:30,23.12,UNLOCKED,0,0.00,FixedWing,0.78,439.21,437,44,940,341,1214,468
