Timestamp,FPS,Status,Score,LockTime,ObjLabel,ObjConf,ObjDist,ObjDirX,ObjDirY,BBox_X1,BBox_Y1,BBox_X2,BBox_Y2
20:30:40,50.51,UNLOCKED,0,0.00,FixedWing,0.68,404.89,401,56,886,357,1196,476
20:30:40,1.82,UNLOCKED,0,0.00,FixedWing,0.65,406.47,403,53,888,354,1199,473
20:30:40,16.90,UNLOCKED,0,0.00,FixedWing,0.68,409.71,406,55,887,354,1205,476
20:30:40,18.24,UNLOCKED,0,0.00,FixedWing,0.71,414.80,411,56,885,352,1217,480
20:30:40,19.98,UNLOCKED,0,0.00,FixedWing,0.68,414.66,411,55,886,351,1217,480
20:30:40,20.42,UNLOCKED,0,0.00,FixedWing,0.66,418.50,415,54,892,351,1218,478
20:30:40,20.98,UNLOCKED,0,0.00,FixedWing,0.74,420.88,417,57,898,355,1217,480
20:30:40,18.17,UNLOCKED,0,0.00,FixedWing,0.74,422.00,418,58,901,356,1216,480
20:30:40,21.29,UNLOCKED,0,0.00,FixedWing,0.72,422.00,418,58,904,357,1213,479
20:30:40,20.76,UNLOCKED,0,0.00,FixedWing,0.70,424.58,421,55,916,358,1206,473
20:30:40,18.52,UNLOCKED,0,0.00,FixedWing,0.72,425.32,422,53,920,357,1205,470
20:30:40,19.08,UNLOCKED,0,0.00,FixedWing,0.72,427.30,424,53,922,357,1206,470
20:30:40,20.60,UNLOCKED,0,0.00,FixedWing,0.68,427.06,424,51,924,356,1204,467
20:30:40,21.82,UNLOCKED,0,0.00,FixedWing,0.68,427.93,425,50,926,355,1204,465
20:30:40,21.49,UNLOCKED,0,0.00,FixedWing,0.68,429.04,426,51,927,356,1205,466
20:30:40,20.56,UNLOCKED,0,0.00,FixedWing,0.72,429.92,427,50,925,353,1209,467
20:30:40,20.16,UNLOCKED,0,0.00,FixedWing,0.71,429.92,427,50,922,352,1212,468
20:30:40,20.60,UNLOCKED,0,0.00,FixedWing,0.71,429.80,427,49,924,352,1210,467
20:30:40,20.92,UNLOCKED,0,0.00,FixedWing,0.70,429.92,427,50,925,353,1209,467
20:30:41,21.52,UNLOCKED,0,0.00,FixedWing,0.70,430.15,427,52,921,353,1213,471
20:30:41,20.05,UNLOCKED,0,0.00,FixedWing,0.67,429.80,427,49,924,351,1211,467
20:30:41,19.99,UNLOCKED,0,0.00,FixedWing,0.69,430.57,428,47,922,348,1214,466
20:30:41,21.15,UNLOCKED,0,0.00,FixedWing,0.68,429.58,427,47,921,348,1214,467
20:30:41,19.69,UNLOCKED,0,0.00,FixedWing,0.72,427.18,424,52,912,349,1217,475
20:30:41,19.43,UNLOCKED,0,0.00,FixedWing,0.73,428.29,425,53,911,349,1219,477
20:30:41,20.20,UNLOCKED,0,0.00,FixedWing,0.73,428.29,425,53,912,349,1219,477
20:30:41,21.25,UNLOCKED,0,0.00,FixedWing,0.72,426.31,423,53,912,349,1215,477
20:30:41,22.69,UNLOCKED,0,0.00,FixedWing,0.72,426.31,423,53,912,349,1215,477
20:30:41,22.68,UNLOCKED,0,0.00,FixedWing,0.72,428.17,425,52,915,348,1215,476
20:30:41,21.91,UNLOCKED,0,0.00,FixedWing,0.72,424.20,421,52,913,349,1210,476
